time,Mech_dissip_avg,Mech_dissip_core,Mod_Gruntfest_avg,Mod_Gruntfest_core,RedbackElementAverageValue,elastic_strain_z,max_returnmap_iter,mises_stress,plastic_strain_z,temperature_avg,temperature_core,total_strain_z
482.011,42045.043471628,42247.20600153,16409.383569963,16173.466690869,-178278775.88171,-0.0094343427894079,2,168278815.0456,-0.015987526250305,296.08285818184,301.42427229012,-0.025421869039713
482.511,42047.4841945,42249.665245286,16410.302269199,16174.356949277,-178279713.04119,-0.0094343931743258,2,168279752.2632,-0.016039914329176,296.08302720352,301.42475067607,-0.025474307503502
483.011,42049.925161758,42252.124567105,16411.221013994,16175.247185278,-178280650.20989,-0.0094344435597399,2,168280689.48982,-0.016092305157523,296.08319625121,301.42522911206,-0.025526748717263
483.511,42052.366374163,42254.583971665,16412.139804652,16176.137400636,-178281587.38813,-0.0094344939456666,2,168281626.72574,-0.016144698735617,296.08336532479,301.42570759813,-0.025579192681284
484.011,42054.807832508,42257.0434637,16413.058641469,16177.027597124,-178282524.57619,-0.0094345443321214,2,168282563.97126,-0.016197095063731,296.08353442434,301.42618613454,-0.025631639395852
484.511,42057.249537458,42259.503047733,16413.977524715,16177.917776464,-178283461.77435,-0.0094345947191194,2,168283501.22666,-0.016249494142138,296.08370354968,301.42666472208,-0.025684088861257
485.011,42059.691489766,42261.96272848,16414.896454665,16178.807940388,-178284398.98288,-0.0094346451066747,2,168284438.49221,-0.016301895971113,296.08387270099,301.42714336105,-0.025736541077788
485.511,42062.133690022,42264.42251015,16415.815431571,16179.698090504,-178285336.20203,-0.0094346954948009,2,168285375.76817,-0.016354300550931,296.08404187796,301.42762205208,-0.025788996045732
486.011,42064.57613888,42266.882397096,16416.734455668,16180.588228461,-178286273.43203,-0.0094347458835107,2,168286313.05476,-0.016406707881868,296.08421108074,301.4281007951,-0.025841453765379
486.511,42067.018836956,42269.342393251,16417.65352719,16181.478355828,-178287210.67311,-0.0094347962728163,2,168287250.35221,-0.0164591179642,296.08438030933,301.42857959015,-0.025893914237017
487.011,42069.461784787,42271.8025032,16418.572646357,16182.368474163,-178288147.9255,-0.0094348466627295,2,168288187.66076,-0.016511530798205,296.08454956356,301.42905843873,-0.025946377460934
487.511,42071.904982897,42274.262730692,16419.491813375,16183.258585047,-178289085.18939,-0.0094348970532612,2,168289124.9806,-0.01656394638416,296.08471884335,301.42953733975,-0.025998843437421
488.011,42074.348431839,42276.723079851,16420.411028449,16184.148689866,-178290022.46498,-0.009434947444422,2,168290062.31193,-0.016616364722343,296.08488814876,301.4300162949,-0.026051312166765
488.511,42076.792132071,42279.183554394,16421.330291758,16185.038790184,-178290959.75246,-0.009434997836222,2,168290999.65494,-0.016668785813033,296.08505747972,301.43049530331,-0.026103783649255
489.011,42079.236084113,42281.644158279,16422.249603488,16185.928887429,-178291897.05201,-0.0094350482286707,2,168291937.00981,-0.016721209656511,296.08522683631,301.43097436574,-0.026156257885181
489.511,42081.680288354,42284.104895057,16423.168963817,16186.818982903,-178292834.36379,-0.0094350986217772,2,168292874.3767,-0.016773636253054,296.08539621822,301.43145348298,-0.026208734874832
490.011,42084.124745268,42286.56576853,16424.088372905,16187.709078069,-178293771.68797,-0.0094351490155502,2,168293811.75579,-0.016826065602945,296.08556562563,301.43193265449,-0.026261214618495
490.511,42086.569455228,42289.026782268,16425.00783091,16188.599174274,-178294709.0247,-0.0094351994099981,2,168294749.14723,-0.016878497706463,296.08573505833,301.43241188113,-0.026313697116461
491.011,42089.014418664,42291.487939767,16425.927337987,16189.489272847,-178295646.37412,-0.0094352498051286,2,168295686.55117,-0.01693093256389,296.0859045164,301.43289116284,-0.026366182369019
491.511,42091.459635911,42293.949244364,16426.846894271,16190.379375042,-178296583.73639,-0.0094353002009494,2,168296623.96774,-0.016983370175507,296.08607399972,301.43337050005,-0.026418670376457
492.011,42093.905107362,42296.410699674,16427.766499903,16191.269482167,-178297521.11163,-0.0094353505974674,2,168297561.39707,-0.017035810541598,296.08624350833,301.43384989313,-0.026471161139065
492.511,42096.350833336,42298.872308549,16428.686155016,16192.159595442,-178298458.49996,-0.0094354009946896,2,168298498.83931,-0.017088253662443,296.08641304208,301.43432934139,-0.026523654657132
493.011,42098.796814172,42301.334074872,16429.605859734,16193.049716169,-178299395.90151,-0.0094354513926224,2,168299436.29458,-0.017140699538325,296.08658260098,301.43480884656,-0.026576150930948
493.511,42101.243050188,42303.796001246,16430.525614177,16193.939845415,-178300333.31639,-0.0094355017912721,2,168300373.76298,-0.017193148169529,296.08675218499,301.43528840802,-0.026628649960801
494.011,42103.689541676,42306.258091139,16431.445418457,16194.829984449,-178301270.74472,-0.0094355521906446,2,168301311.24463,-0.017245599556338,296.08692179407,301.43576802592,-0.026681151746982
494.511,42106.136288899,42308.720347396,16432.365272682,16195.72013437,-178302208.1866,-0.0094356025907454,2,168302248.73963,-0.017298053699034,296.08709142805,301.43624770081,-0.026733656289779
495.011,42108.583292178,42311.182773244,16433.285176961,16196.610296372,-178303145.64212,-0.0094356529915801,2,168303186.24809,-0.017350510597903,296.08726108706,301.43672743289,-0.026786163589483
495.511,42111.03055176,42313.645371256,16434.20513139,16197.50047149,-178304083.11139,-0.0094357033931536,2,168304123.77011,-0.017402970253228,296.087430771,301.43720722192,-0.026838673646382
496.011,42113.478067898,42316.108144703,16435.125136068,16198.39066087,-178305020.59449,-0.0094357537954709,2,168305061.30577,-0.017455432665295,296.08760047981,301.43768706859,-0.026891186460766
496.511,42115.925840817,42318.571096196,16436.045191085,16199.280865547,-178305958.09152,-0.0094358041985368,2,168305998.85516,-0.017507897834388,296.08777021335,301.43816697268,-0.026943702032925
497.011,42118.373870768,42321.034228515,16436.965296525,16200.171086535,-178306895.60255,-0.0094358546023555,2,168306936.41837,-0.017560365760793,296.08793997172,301.43864693489,-0.026996220363148
497.511,42120.822157957,42323.497544449,16437.885452482,16201.061324896,-178307833.12766,-0.0094359050069315,2,168307873.99549,-0.017612836444794,296.08810975468,301.43912695494,-0.027048741451726
498.011,42123.27070263,42325.961046589,16438.805659021,16201.951581656,-178308770.66693,-0.0094359554122687,2,168308811.58657,-0.017665309886679,296.08827956246,301.4396070334,-0.027101265298947
498.511,42125.719504968,42328.424737711,16439.725916227,16202.841857771,-178309708.22044,-0.0094360058183711,2,168309749.1917,-0.017717786086731,296.08844939485,301.44008717011,-0.027153791905102
499.011,42128.168565171,42330.888620054,16440.646224177,16203.73215416,-178310645.78825,-0.0094360562252423,2,168310686.81096,-0.017770265045239,296.08861925174,301.44056736516,-0.027206321270481
499.511,42130.617883463,42333.352696494,16441.566582941,16204.622471858,-178311583.37041,-0.0094361066328858,2,168311624.4444,-0.017822746762487,296.08878913326,301.44104761915,-0.027258853395373
500.011,42133.067459995,42335.816969327,16442.486992582,16205.512811735,-178312520.96701,-0.0094361570413052,2,168312562.09209,-0.017875231238764,296.08895903926,301.44152793232,-0.027311388280069
500.511,42135.51729492,42338.281440929,16443.407453168,16206.403174699,-178313458.57811,-0.0094362074505036,2,168313499.75409,-0.017927718474354,296.08912896956,301.44200830416,-0.027363925924858
501.011,42137.967388476,42340.746113759,16444.32796476,16207.293561691,-178314396.20374,-0.0094362578604841,2,168314437.43046,-0.017980208469546,296.08929892443,301.44248873519,-0.02741646633003
501.511,42140.417740784,42343.210990059,16445.248527423,16208.183973536,-178315333.84398,-0.0094363082712496,2,168315375.12126,-0.018032701224626,296.08946890358,301.44296922561,-0.027469009495875
502.011,42142.868351969,42345.676072328,16446.169141201,16209.074411118,-178316271.49888,-0.009436358682803,2,168316312.82653,-0.018085196739882,296.08963890697,301.44344977596,-0.027521555422685
502.511,42145.319222284,42348.141362525,16447.089806161,16209.96487527,-178317209.16847,-0.009436409095147,2,168317250.54634,-0.018137695015601,296.08980893484,301.44393038538,-0.027574104110748
503.011,42147.770351766,42350.606862836,16448.010522358,16210.855366826,-178318146.85283,-0.0094364595082842,2,168318188.28073,-0.01819019605207,296.08997898669,301.4444110545,-0.027626655560354
503.511,42150.221740637,42353.072575715,16448.931289836,16211.745886602,-178319084.55198,-0.0094365099222171,2,168319126.02975,-0.018242699849578,296.09014906284,301.44489178368,-0.027679209771795
504.011,42152.673389001,42355.538503073,16449.852108649,16212.636435369,-178320022.26597,-0.009436560336948,2,168320063.79345,-0.018295206408413,296.09031916309,301.44537257282,-0.027731766745361
504.511,42155.125296975,42358.004646895,16450.772978834,16213.5270139,-178320959.99486,-0.0094366107524792,2,168321001.57185,-0.018347715728862,296.09048928742,301.44585342207,-0.027784326481341
505.011,42157.57746472,42360.471009549,16451.693900448,16214.417623012,-178321897.73866,-0.0094366611688129,2,168321939.36501,-0.018400227811214,296.0906594358,301.44633433182,-0.027836888980027
505.511,42160.029892341,42362.937592448,16452.614873534,16215.308263367,-178322835.49744,-0.0094367115859513,2,168322877.17298,-0.018452742655757,296.09082960813,301.44681530129,-0.027889454241708
506.011,42162.482579986,42365.404398305,16453.535898127,16216.198935798,-178323773.27121,-0.009436762003896,2,168323814.99578,-0.018505260262779,296.09099980454,301.44729633202,-0.027942022266676
506.511,42164.93552773,42367.871428509,16454.456974274,16217.089640972,-178324711.06002,-0.0094368124226493,2,168324752.83345,-0.01855778063257,296.09117002475,301.44777742298,-0.02799459305522
507.011,42167.388735728,42370.338684958,16455.378102011,16217.980379577,-178325648.86391,-0.009436862842213,2,168325690.68603,-0.018610303765418,296.09134026891,301.44825857447,-0.028047166607631
507.511,42169.84220407,42372.806169748,16456.299281373,16218.871152346,-178326586.68289,-0.0094369132625887,2,168326628.55355,-0.018662829661611,296.09151053693,301.44873978709,-0.0280997429242
508.011,42172.295932853,42375.273884426,16457.220512403,16219.761959935,-178327524.51702,-0.0094369636837782,2,168327566.43605,-0.018715358321439,296.09168082867,301.44922106027,-0.028152322005218
508.511,42174.749922186,42377.741830964,16458.141795132,16220.652802979,-178328462.36631,-0.0094370141057832,2,168328504.33355,-0.018767889745192,296.09185114414,301.44970239481,-0.028204903850975
509.011,42177.204172191,42380.21001103,16459.063129596,16221.543682224,-178329400.2308,-0.009437064528605,2,168329442.24609,-0.018820423933157,296.09202148339,301.4501837901,-0.028257488461762
509.511,42179.658682944,42382.678426353,16459.984515823,16222.434598223,-178330338.11051,-0.0094371149522454,2,168330380.17369,-0.018872960885624,296.09219184629,301.4506652469,-0.028310075837869
510.011,42182.113454553,42385.147078594,16460.905953851,16223.32555164,-178331276.00547,-0.0094371653767056,2,168331318.11639,-0.018925500602883,296.09236223281,301.45114676479,-0.028362665979589
510.511,42184.568487101,42387.61596928,16461.827443706,16224.216543103,-178332213.9157,-0.0094372158019871,2,168332256.0742,-0.018978043085224,296.09253264293,301.45162834366,-0.028415258887211
511.011,42187.023780691,42390.085100233,16462.74898542,16225.107573179,-178333151.84124,-0.0094372662280911,2,168333194.04716,-0.019030588332935,296.09270307662,301.45210998446,-0.028467854561026
511.511,42189.479335411,42392.554472907,16463.670579022,16225.998642483,-178334089.7821,-0.009437316655019,2,168334132.03529,-0.019083136346307,296.09287353384,301.45259168668,-0.028520453001326
512.011,42191.935151331,42395.024088865,16464.592224536,16226.889751551,-178335027.73831,-0.0094373670827721,2,168335070.03861,-0.01913568712563,296.0930440145,301.45307345045,-0.028573054208402
512.511,42194.391228553,42397.49394963,16465.513921993,16227.780901009,-178335965.70989,-0.0094374175113515,2,168336008.05715,-0.019188240671192,296.09321451862,301.45355527601,-0.028625658182544
513.011,42196.84756716,42399.96405668,16466.435671424,16228.672091399,-178336903.69685,-0.0094374679407583,2,168336946.09093,-0.019240796983286,296.0933850461,301.45403716305,-0.028678264924044
513.511,42199.304167192,42402.434411419,16467.35747283,16229.563323235,-178337841.69923,-0.0094375183709935,2,168337884.13995,-0.019293356062199,296.09355559698,301.45451911186,-0.028730874433193
514.011,42201.761028785,42404.905015425,16468.279326265,16230.454597102,-178338779.71703,-0.0094375688020584,2,168338822.20427,-0.019345917908223,296.09372617114,301.45500112307,-0.028783486710281
514.511,42204.218152017,42407.375870057,16469.201231742,16231.345913494,-178339717.75029,-0.0094376192339538,2,168339760.28389,-0.019398482521648,296.09389676871,301.45548319576,-0.028836101755602
515.011,42206.675536903,42409.846976578,16470.12318928,16232.237272901,-178340655.79901,-0.0094376696666808,2,168340698.37882,-0.019451049902764,296.09406738939,301.45596533077,-0.028888719569445
515.511,42209.133183564,42412.318336442,16471.045198905,16233.128675869,-178341593.86322,-0.0094377201002403,2,168341636.48909,-0.019503620051861,296.09423803332,301.45644752766,-0.028941340152102
516.011,42211.591092067,42414.789950851,16471.967260636,16234.020122869,-178342531.94293,-0.0094377705346333,2,168342574.61471,-0.019556192969231,296.09440870046,301.45692978649,-0.028993963503864
516.511,42214.049262481,42417.261821305,16472.889374499,16234.911614403,-178343470.03815,-0.0094378209698605,2,168343512.75571,-0.019608768655163,296.09457939072,301.45741210778,-0.029046589625023
517.011,42216.507694894,42419.733948954,16473.811540511,16235.803150917,-178344408.14891,-0.0094378714059228,2,168344450.9121,-0.019661347109948,296.09475010419,301.45789449151,-0.029099218515871
517.511,42218.966389331,42422.206334953,16474.733758693,16236.694732919,-178345346.27523,-0.0094379218428213,2,168345389.0839,-0.019713928333878,296.09492084061,301.45837693703,-0.029151850176699
518.011,42221.425345879,42424.678980593,16475.656029062,16237.586360794,-178346284.4171,-0.0094379722805564,2,168346327.27111,-0.019766512327242,296.09509160009,301.45885944508,-0.029204484607798
518.511,42223.884564643,42427.151887204,16476.578351643,16238.478035071,-178347222.57455,-0.0094380227191291,2,168347265.47376,-0.019819099090331,296.09526238266,301.45934201579,-0.02925712180946
519.011,42226.344045636,42429.625055898,16477.500726448,16239.369756123,-178348160.7476,-0.00943807315854,2,168348203.69186,-0.019871688623438,296.09543318814,301.45982464874,-0.029309761781978
519.511,42228.803788982,42432.098487745,16478.423153496,16240.261524413,-178349098.93624,-0.0094381235987899,2,168349141.92542,-0.019924280926852,296.09560401673,301.4603073443,-0.029362404525641
520.011,42231.263794647,42434.572183785,16479.345632811,16241.153340343,-178350037.14051,-0.0094381740398794,2,168350080.17447,-0.019976876000864,296.09577486795,301.46079010218,-0.029415050040743
520.511,42233.724062775,42437.046145304,16480.268164402,16242.045204336,-178350975.36041,-0.0094382244818095,2,168351018.439,-0.020029473845766,296.09594574215,301.46127292236,-0.029467698327576
521.011,42236.184593399,42439.520373331,16481.19074829,16242.937116725,-178351913.59595,-0.0094382749245804,2,168351956.71904,-0.02008207446185,296.09611663918,301.4617558061,-0.02952034938643
521.511,42238.645386588,42441.994868847,16482.113384494,16243.829077997,-178352851.84714,-0.009438325368193,2,168352895.01461,-0.020134677849405,296.09628755897,301.46223875168,-0.029573003217598
522.011,42241.10644247,42444.469633147,16483.036073025,16244.721088519,-178353790.114,-0.0094383758126478,2,168353833.32569,-0.020187284008724,296.09645850185,301.4627217604,-0.029625659821372
522.511,42243.567760985,42446.944666916,16483.958813897,16245.613148607,-178354728.39654,-0.0094384262579453,2,168354771.65232,-0.020239892940099,296.09662946727,301.46320483179,-0.029678319198044
523.011,42246.029342223,42449.419971159,16484.881607131,16246.505258707,-178355666.69476,-0.0094384767040863,2,168355709.9945,-0.02029250464382,296.09680045531,301.46368796556,-0.029730981347906
523.511,42248.491186286,42451.895546999,16485.804452739,16247.397419142,-178356605.00868,-0.0094385271510713,2,168356648.35225,-0.020345119120179,296.09697146614,301.46417116214,-0.02978364627125
524.011,42250.953293206,42454.371395603,16486.727350737,16248.289630277,-178357543.33831,-0.0094385775989007,2,168357586.72557,-0.020397736369467,296.09714249961,301.46465442196,-0.029836313968368
524.511,42253.415663037,42456.84751753,16487.650301137,16249.181892432,-178358481.68365,-0.0094386280475751,2,168358525.11448,-0.020450356391977,296.0973135557,301.46513774461,-0.029888984439552
525.011,42255.878295867,42459.323913785,16488.573303955,16250.074205976,-178359420.04472,-0.0094386784970951,2,168359463.51898,-0.020502979188,296.09748463447,301.46562112979,-0.029941657685095
525.511,42258.341191695,42461.800585457,16489.496359203,16250.966571219,-178360358.42153,-0.0094387289474611,2,168360401.93909,-0.020555604757828,296.09765573568,301.46610457832,-0.029994333705289
526.011,42260.804350644,42464.277533216,16490.419466898,16251.858988515,-178361296.81408,-0.0094387793986736,2,168361340.37481,-0.020608233101752,296.09782685957,301.46658808942,-0.030047012500426
526.511,42263.267772684,42466.754758029,16491.342627044,16252.751458155,-178362235.22239,-0.009438829850733,2,168362278.82615,-0.020660864220065,296.09799800584,301.46707166361,-0.030099694070798
527.011,42265.731457948,42469.232260591,16492.265839666,16253.643980429,-178363173.64646,-0.0094388803036399,2,168363217.29313,-0.020713498113059,296.09816917465,301.46755530065,-0.030152378416699
527.511,42268.195406462,42471.710042042,16493.189104772,16254.536555705,-178364112.0863,-0.0094389307573945,2,168364155.77576,-0.020766134781025,296.09834036593,301.46803900121,-0.03020506553842
528.011,42270.659618269,42474.188102894,16494.112422372,16255.429184237,-178365050.54191,-0.0094389812119975,2,168365094.27403,-0.020818774224256,296.09851157962,301.46852276431,-0.030257755436253
528.511,42273.124093443,42476.666444151,16495.035792489,16256.32186634,-178365989.01331,-0.0094390316674492,2,168366032.78798,-0.020871416443044,296.09868281566,301.46900659071,-0.030310448110493
529.011,42275.588832009,42479.145066219,16495.959215112,16257.214602242,-178366927.50051,-0.00943908212375,2,168366971.31757,-0.02092406143768,296.09885407416,301.46949047968,-0.03036314356143
529.511,42278.053834042,42481.623970336,16496.882690272,16258.107392294,-178367866.0035,-0.0094391325809003,2,168367909.86285,-0.020976709208458,296.09902535499,301.46997443239,-0.030415841789358
530.011,42280.519099578,42484.103156945,16497.806217975,16259.000236726,-178368804.52231,-0.0094391830389005,2,168368848.42381,-0.021029359755669,296.0991966581,301.47045844793,-0.03046854279457
530.511,42282.984628677,42486.58262688,16498.729798234,16259.893135796,-178369743.05693,-0.0094392334977509,2,168369787.00047,-0.021082013079607,296.09936798349,301.47094252674,-0.030521246577358
531.011,42285.450421409,42489.062380702,16499.653431062,16260.786089784,-178370681.60737,-0.009439283957452,2,168370725.59283,-0.021134669180562,296.09953933121,301.47142666839,-0.030573953138014
531.511,42287.916477799,42491.542419248,16500.577116466,16261.679098956,-178371620.17364,-0.0094393344180041,2,168371664.20089,-0.021187328058829,296.09971070113,301.47191087305,-0.030626662476833
532.011,42290.382797899,42494.022743312,16501.500854457,16262.572163542,-178372558.75574,-0.0094393848794075,2,168372602.82467,-0.021239989714699,296.09988209327,301.47239514146,-0.030679374594106
532.511,42292.849381761,42496.503353288,16502.424645047,16263.465283787,-178373497.35369,-0.0094394353416626,2,168373541.46417,-0.021292654148464,296.10005350757,301.47287947268,-0.030732089490127
533.011,42295.31622944,42498.984249961,16503.348488247,16264.358459927,-178374435.96748,-0.0094394858047697,2,168374480.1194,-0.021345321360419,296.10022494404,301.47336386704,-0.030784807165188
533.511,42297.783340961,42501.465433994,16504.272384068,16265.251692199,-178375374.59713,-0.0094395362687293,2,168375418.79036,-0.021397991350854,296.10039640254,301.47384832465,-0.030837527619583
534.011,42300.250716466,42503.946905991,16505.196332518,16266.144980822,-178376313.24263,-0.0094395867335414,2,168376357.47706,-0.021450664120064,296.10056788344,301.47433284528,-0.030890250853605
534.511,42302.718355893,42506.428666491,16506.120333607,16267.038326019,-178377251.90401,-0.0094396371992065,2,168377296.17951,-0.02150333966834,296.10073938628,301.47481742924,-0.030942976867547
535.011,42305.186259358,42508.910716221,16507.044387349,16267.931728007,-178378190.58125,-0.0094396876657249,2,168378234.89772,-0.021556017995976,296.10091091124,301.47530207651,-0.030995705661701
535.511,42307.654426879,42511.393055716,16507.968493753,16268.825187007,-178379129.27436,-0.0094397381330968,2,168379173.63169,-0.021608699103265,296.1010824582,301.47578678679,-0.031048437236361
536.011,42310.122858476,42513.875685222,16508.892652816,16269.718703181,-178380067.98337,-0.0094397886013226,2,168380112.38142,-0.021661382990499,296.10125402714,301.47627156039,-0.031101171591821
536.511,42312.591554266,42516.358605948,16509.816864575,16270.612276831,-178381006.70825,-0.0094398390704025,2,168381051.14693,-0.021714069657971,296.10142561805,301.4767563972,-0.031153908728374
537.011,42315.060514255,42518.841817875,16510.741129012,16271.505908033,-178381945.44903,-0.0094398895403369,2,168381989.92822,-0.021766759105976,296.10159723099,301.47724129716,-0.031206648646312
537.511,42317.52973851,42521.325321737,16511.665446147,16272.399597046,-178382884.20571,-0.0094399400111259,2,168382928.72528,-0.021819451334805,296.10176886593,301.47772626033,-0.03125939134593
538.011,42319.999227046,42523.809118126,16512.589815993,16273.293344063,-178383822.97829,-0.00943999048277,2,168383867.53814,-0.021872146344751,296.10194052264,301.47821128694,-0.031312136827521
538.511,42322.468979958,42526.293207347,16513.514238549,16274.187149211,-178384761.76678,-0.0094400409552693,2,168384806.36679,-0.021924844136109,296.10211220144,301.47869637632,-0.031364885091379
539.011,42324.938997276,42528.777590098,16514.438713837,16275.081012713,-178385700.57117,-0.009440091428624,2,168385745.21125,-0.021977544709172,296.10228390207,301.47918152921,-0.031417636137796
539.511,42327.409279036,42531.262266796,16515.36324186,16275.974934746,-178386639.39149,-0.0094401419028345,2,168386684.07152,-0.022030248064232,296.10245562453,301.47966674513,-0.031470389967066
540.011,42329.879825273,42533.747237888,16516.28782262,16276.868915443,-178387578.22772,-0.0094401923779009,2,168387622.94759,-0.022082954201583,296.10262736881,301.48015202455,-0.031523146579484
540.511,42332.350636086,42536.232503901,16517.212456134,16277.762955027,-178388517.07989,-0.0094402428538235,2,168388561.83948,-0.022135663121519,296.10279913503,301.48063736697,-0.031575905975342
541.011,42334.821711458,42538.718065121,16518.137142411,16278.657053573,-178389455.94798,-0.0094402933306026,2,168389500.74719,-0.022188374824332,296.10297092291,301.48112277277,-0.031628668154935
541.511,42337.29305148,42541.203922085,16519.061881451,16279.551211314,-178390394.832,-0.0094403438082384,2,168390439.67072,-0.022241089310318,296.10314273267,301.48160824146,-0.031681433118556
542.011,42339.764656165,42543.690075367,16519.98667327,16280.445428381,-178391333.73197,-0.009440394286731,2,168391378.61009,-0.022293806579768,296.10331456407,301.48209377368,-0.031734200866499
542.511,42342.236525602,42546.176524951,16520.911517878,16281.339704852,-178392272.64787,-0.0094404447660808,2,168392317.56529,-0.022346526632977,296.10348641727,301.48257936881,-0.031786971399058
543.011,42344.708659807,42548.663271705,16521.836415275,16282.234040961,-178393211.57973,-0.009440495246288,2,168393256.53634,-0.022399249470239,296.10365829222,301.48306502735,-0.031839744716527
543.511,42347.181058852,42551.150316083,16522.761365473,16283.128436894,-178394150.52753,-0.0094405457273527,2,168394195.52322,-0.022451975091846,296.10383018891,301.48355074911,-0.031892520819199
544.011,42349.65372272,42553.637658054,16523.686368483,16284.02289267,-178395089.49129,-0.0094405962092752,2,168395134.52596,-0.022504703498094,296.10400210706,301.48403653381,-0.031945299707369
544.511,42352.126651546,42556.12529823,16524.611424311,16284.917408466,-178396028.47101,-0.0094406466920557,2,168396073.54456,-0.022557434689275,296.10417404705,301.48452238162,-0.031998081381331
545.011,42354.599845338,42558.613236924,16525.536532966,16285.811984414,-178396967.46669,-0.0094406971756944,2,168397012.57901,-0.022610168665684,296.10434600867,301.4850082927,-0.032050865841379
545.511,42357.07330411,42561.101474623,16526.461694451,16286.706620653,-178397906.47833,-0.0094407476601915,2,168397951.62932,-0.022662905427615,296.10451799184,301.4854942669,-0.032103653087806
546.011,42359.547027936,42563.590011414,16527.38690877,16287.601317254,-178398845.50595,-0.0094407981455471,2,168398890.6955,-0.022715644975361,296.10468999666,301.48598030437,-0.032156443120908
546.511,42362.021016907,42566.078847839,16528.312175955,16288.496074405,-178399784.54953,-0.0094408486317615,2,168399829.77756,-0.022768387309217,296.10486202307,301.48646640471,-0.032209235940979
547.011,42364.495270962,42568.567984252,16529.237495982,16289.390892185,-178400723.6091,-0.0094408991188348,2,168400768.87548,-0.022821132429477,296.10503407094,301.4869525688,-0.032262031548312
547.511,42366.969790267,42571.057420982,16530.162868877,16290.285770717,-178401662.68464,-0.0094409496067672,2,168401707.98929,-0.022873880336434,296.10520614055,301.48743879527,-0.032314829943201
548.011,42369.444574764,42573.547158142,16531.088294639,16291.180710119,-178402601.77617,-0.0094410000955591,2,168402647.11897,-0.022926631030384,296.10537823154,301.48792508491,-0.032367631125943
548.511,42371.91962456,42576.037196142,16532.013773284,16292.075710438,-178403540.88369,-0.0094410505852103,2,168403586.26455,-0.022979384511619,296.10555034405,301.48841143778,-0.03242043509683
549.011,42374.394939678,42578.527535268,16532.939304815,16292.970771845,-178404480.00719,-0.0094411010757213,2,168404525.42602,-0.023032140780436,296.10572247802,301.48889785345,-0.032473241856157
549.511,42376.870520193,42581.018176084,16533.864889235,16293.865894424,-178405419.14669,-0.0094411515670921,2,168405464.60338,-0.023084899837127,296.1058946336,301.4893843326,-0.032526051404219
550.011,42379.346366106,42583.50911857,16534.790526555,16294.761078281,-178406358.30218,-0.0094412020593229,2,168406403.79664,-0.023137661681988,296.10606681053,301.48987087471,-0.03257886374131
550.511,42381.82247749,42586.000363006,16535.716216784,16295.656323476,-178407297.47367,-0.009441252552414,2,168407343.0058,-0.023190426315312,296.10623900893,301.49035747961,-0.032631678867726
551.011,42384.298854367,42588.491909737,16536.641959927,16296.551630133,-178408236.66117,-0.0094413030463653,2,168408282.23087,-0.023243193737394,296.10641122866,301.49084414744,-0.032684496783759
551.511,42386.775496799,42590.9837591,16537.567755983,16297.446998321,-178409175.86467,-0.0094413535411772,2,168409221.47184,-0.023295963948529,296.10658346987,301.49133087859,-0.032737317489706
552.011,42389.25240487,42593.475911278,16538.493604979,16298.342428127,-178410115.08418,-0.0094414040368498,2,168410160.72874,-0.023348736949012,296.10675573252,301.49181767263,-0.032790140985861
552.511,42391.729578577,42595.968366597,16539.419506906,16299.237919646,-178411054.3197,-0.0094414545333832,2,168411100.00154,-0.023401512739136,296.10692801652,301.49230452972,-0.032842967272519
553.011,42394.207017964,42598.461124981,16540.34546177,16300.133472914,-178411993.57124,-0.0094415050307775,2,168412039.29027,-0.023454291319197,296.10710032189,301.49279144968,-0.032895796349974
553.511,42396.684723076,42600.954186886,16541.271469587,16301.029088051,-178412932.83879,-0.009441555529033,2,168412978.59491,-0.023507072689489,296.10727264849,301.49327843235,-0.032948628218522
554.011,42399.162693986,42603.447552718,16542.197530357,16301.924765156,-178413872.12236,-0.0094416060281498,2,168413917.91549,-0.023559856850308,296.10744499651,301.49376547794,-0.033001462878458
554.511,42401.640930702,42605.941222533,16543.123644089,16302.820504251,-178414811.42196,-0.009441656528128,2,168414857.25199,-0.023612643801947,296.10761736576,301.4942525869,-0.033054300330075
555.011,42404.119433304,42608.435196415,16544.049810785,16303.716305437,-178415750.73758,-0.0094417070289677,2,168415796.60442,-0.023665433544702,296.10778975639,301.49473975831,-0.03310714057367
555.511,42406.5982018,42610.929474815,16544.97603046,16304.612168753,-178416690.06922,-0.0094417575306691,2,168416735.9728,-0.023718226078868,296.10796216818,301.49522699312,-0.033159983609538
556.011,42409.077236272,42613.424057781,16545.902303115,16305.508094288,-178417629.4169,-0.0094418080332324,2,168417675.3571,-0.02377102140474,296.1081346013,301.49571429007,-0.033212829437973
556.511,42411.556536779,42615.918945432,16546.828628757,16306.404082087,-178418568.78061,-0.0094418585366577,2,168418614.75736,-0.023823819522613,296.10830705579,301.4962016503,-0.03326567805927
557.011,42414.036103297,42618.414138089,16547.755007395,16307.300132232,-178419508.16036,-0.0094419090409451,2,168419554.17355,-0.023876620432781,296.10847953132,301.4966890727,-0.033318529473726
557.511,42416.515935916,42620.909636044,16548.68143903,16308.196244787,-178420447.55614,-0.0094419595460947,2,168420493.6057,-0.02392942413554,296.10865202814,301.49717655862,-0.033371383681635
